stateName,stateCode,district,name,officeName,officeAddress,phone,fax
North Carolina,NC,11,Mark Meadows,Graham County Office,"Graham County Courthouse, 12 N. Main Street, Robbinsville, NC 28771",8284526022,
North Carolina,NC,11,Mark Meadows,Haywood County Justice Center Office,"285 N. Main Street, Suite 1300, Waynesville, NC 28786",8284526022,
North Carolina,NC,11,Mark Meadows,Jackson County Office,"Southwestern Commission Building, 125 Bonnie Lane, Sylva, NC 28779",8284526022,
North Carolina,NC,11,Mark Meadows,Macon County Office,"Macon County Courthouse, 5 W. Main Street, Room 332, Franklin, NC 28734",8284526022,
North Carolina,NC,11,Mark Meadows,Madison County Office,"Madison County Courthouse, 1 N. Main Street, Grand Jury Room, Marshall, NC 28753",8287650573,
North Carolina,NC,11,Mark Meadows,McDowell County Office,"McDowell County Senior Center, 100 Spaulding Road, Marion, NC 28752",8286935660,8286935603
North Carolina,NC,11,Mark Meadows,Mitchell County Office,"Mitchell Country Chamber of Commerce Building, 11 Crystal Street, Spruce Pine, NC 28777",8287650573,
North Carolina,NC,11,Mark Meadows,Qualla Boundary In Cherokee Office,"Ginger Lynn Welch Building, 810 Acquoni Road, Cherokee, NC 28719",8284526022,
North Carolina,NC,11,Mark Meadows,Swain County Office,"Swain County Administration Building, 101 Mitchell Street, Bryson City, NC 28713",8284526022,
North Carolina,NC,11,Mark Meadows,Transylvania County Office,"Community Services Building, Second Floor, Conference Room A, 98 East Morgan Street, Brevard, NC 28712",8286935660,8286935603
North Carolina,NC,11,Mark Meadows,Yancey County Office,"Burnsville Town Hall, 2 Town Square, Downstairs Board Room, Burnsville, NC 28714",8287650573,
North Carolina,NC,12,Alma Adams,"Washington, D.C. Office","222 Cannon House Office Building, Washington, DC 20515-3312",2022251510,2022251512
North Carolina,NC,12,Alma Adams,Charlotte District Office,"321 West 11th Street, Suites 100 & 200, Charlotte, NC 28202",7043449950,7043449971
North Carolina,NC,12,Alma Adams,Greensboro District Office,"1600 E. Wendover Ave, Suite I, Greensboro, NC 27405",3362759950,3362759951
North Carolina,NC,13,Ted Budd,"Washington, DC Office","118 Cannon House Office Building, Washington, DC 20515",2022254531,
North Carolina,NC,13,Ted Budd,Advance Office,"128 Peachtree Lane-Suite A, Advance, NC 27006",,
North Carolina,NC,13,Ted Budd,Mooresville Office,"116 Morlake Dr, Suite 101A, Mooresville, NC 28117",,
North Dakota,ND,0,Kevin Cramer,"Washington, D.C. Office","1032 Longworth House Office Building, Washington, DC 20515",2022252611,
North Dakota,ND,0,Kevin Cramer,Bismarck Office,"220 East Rosser Avenue, 328 Federal Building, Bismarck, ND 58501",7012240355,7012240431
North Dakota,ND,0,Kevin Cramer,Fargo Office,"3217 Fiechtner Drive, Suite D, Fargo, ND 58103",7013562216,7013562217
North Dakota,ND,0,Kevin Cramer,Grand Forks Office,"4200 James Ray Drive, Office 600, Grand Forks, ND 58202",7017384880,
North Dakota,ND,0,Kevin Cramer,Minot Office,"315 Main Street, Suite 203, Minot, ND 58701",7018390255,
Northern Mariana Islands,MP,0,Gregorio Sablan,"Washington, D.C. Office","423 Cannon HOB, Washington, DC 20515",2022252646,2022264249
Northern Mariana Islands,MP,0,Gregorio Sablan,Rota Office,"P.O. Box 1361, Rota, MP 96951",6705322647,6705322649
Northern Mariana Islands,MP,0,Gregorio Sablan,Saipan Office,"P.O. Box 504879, Saipan, MP 96950",6703232647,6703232649
Northern Mariana Islands,MP,0,Gregorio Sablan,Tinian Office,"PO Box 520394, Tinian, MP 96952",6704332647,6704332648
Ohio,OH,1,Steve Chabot,Cincinnati Office,"441 Vine Street, Rm. 3003, Cincinnati, OH 45202 ",5136842723,5134218722
Ohio,OH,1,Steve Chabot,Warren County Office,"11 South Broadway, Lebanon, OH 45036",5134218704,5134218722
Ohio,OH,1,Steve Chabot,"Washington, D.C. Office","2371 Rayburn House Building, Washington, D.C. 20515",2022252216,2022253012
Ohio,OH,2,Brad Wenstrup,"Washington, D.C. Office","1318 Longworth H.O.B., Washington, DC 20515",2022253164,2022251992
Ohio,OH,2,Brad Wenstrup,Anderson Township Office,"7954 Beechmont Ave, Suite 200 Cincinnati, OH 45255",5134747777,5136051377
Ohio,OH,2,Brad Wenstrup,Peebles Office,"170 North Main St. Peebles, OH, 45660",5136051380,9377984024
Ohio,OH,2,Brad Wenstrup,Union Township Office,"4350 Aicholtz Rd, Cincinnati, OH 45245",,
Ohio,OH,3,Joyce Beatty,"Washington, D.C. Office","133 Cannon House Building, Washington, DC 20515",2022254324,2022251984
Ohio,OH,3,Joyce Beatty,Columbus Office,"471 East Broad Street, Suite 1100 Columbus, Ohio 43215",6142200003,6142205640
Ohio,OH,4,Jim Jordan,"Washington, D.C. Office","1524 Longworth House Bldg, Washington, DC 20515",2022252676,2022260577
Ohio,OH,4,Jim Jordan,Norwalk Office,"13 B East Main Street, Norwalk, OH 44857",4196631426,4196683015
Ohio,OH,4,Jim Jordan,Lima Office,"3121 West Elm Plaza, Lima, OH 45805",4199996455,4199994238
Ohio,OH,4,Jim Jordan,Bucyrus Office,"500 South Sandusky Ave, Bucyrus, OH 44820",,
Ohio,OH,5,Bob Latta,"Washington, D.C. Office","2448 Rayburn HOB, Washington, DC 20515",2022256405,
Ohio,OH,5,Bob Latta,Bowling Green Office,"1045 North Main St, Ste 6 Bowling Green, OH 43402",4193548700,
Ohio,OH,5,Bob Latta,Defiance Office,"101 Clinton St, Ste 1200 Defiance, OH 43512",4197821996,
Ohio,OH,5,Bob Latta,Findlay Office,"318 Dorney Plaza, Rm 302 Findlay, OH 45840",4194227791,
Ohio,OH,6,Bill Johnson,"Washington, D.C. Office","1710 Longworth HOB, Washington, D.C. 20515",2022255705,2022255907
Ohio,OH,6,Bill Johnson,Marietta Office,"246 Front St., Marietta, OH 45750",7403760868,7403760886
Ohio,OH,6,Bill Johnson,Salem Office,"192 East State St., Salem, OH 44460",3303376951,3303377125
Ohio,OH,6,Bill Johnson,Cambridge Office,"116 Southgate Pkwy., Cambridge, OH 43725",7404322366,7404322587
Ohio,OH,6,Bill Johnson,Ironton Office,"202 Park Ave., Suite C, Ironton, OH 45638",7405349431,7405349482
Ohio,OH,7,Bob Gibbs,"Washington, D.C. Office","329 Cannon HOB, Washington, DC 20515",2022256265,2022253394
Ohio,OH,7,Bob Gibbs,Ashland Office,"110 Cottage St., Ashland, OH 44805",4192070650,4192070655
Ohio,OH,7,Bob Gibbs,Canton Office,"110 Central Plaza South, Canton, OH 44702",3307371631,
Ohio,OH,8,Warren Davidson,"Washington, D.C. Office","1011 Longworth HOB, Washington, DC 20515",2022256205,
Ohio,OH,8,Warren Davidson,Troy Office,"12 S. Plum Street, Troy, OH 45373",9373391524,
Ohio,OH,8,Warren Davidson,Westchester Office,"8857 Cincinnati-Dayton Rd., Suite #102, West Chester, OH 45069",5137795400,
Ohio,OH,9,Mary Kaptur,"Washington, D.C. Office","2186 Rayburn Building, Washington, DC 20515",2022254146,2022257711
Ohio,OH,9,Mary Kaptur,Cleveland Office,"17021 Lorain, Cleveland, OH 44111",2167675933,4192559623
Ohio,OH,9,Mary Kaptur,Lorain Office,"200 West Erie, Room 310, Lorain, OH 44052",4402881500,4192559623
Ohio,OH,9,Mary Kaptur,Toledo Office,"One Maritime Plaza, Room 600, Toledo, OH 43604",4192597500,4192559623
Ohio,OH,10,Mike Turner,"Washington, D.C. Office","2239 Rayburn Building, Washington, DC 20515",2022256465,2022256754
Ohio,OH,10,Mike Turner,Dayton Office,"120 West 3rd St, Ste. 305
Dayton, OH 45402",9372252843,9372252752
Ohio,OH,11,Marcia Fudge,"Washington, D.C. Office","2344 Rayburn House Building, Washington, D.C. 20515",2022257032,2022251339
Ohio,OH,11,Marcia Fudge,Cuyahoga County Office,"4834 Richmond Road, Suite 150, Warrensville Heights, OH 44128",2165224900,2165224908
Ohio,OH,11,Marcia Fudge,Summit County Office,"1225 Lawton Street, Akron, OH 44320",3308354758,3308354863
Ohio,OH,12,Pat Tiberi,"Washington, D.C. Office","1203 Longworth House Building, Washington, D.C. 20515",2022255355,2022264523
Ohio,OH,12,Pat Tiberi,Worthington Office,"250 E. Wilson Bridge Road, Suite 100, Worthington, Ohio 43085",6145232555,6148180887
Ohio,OH,13,Tim Ryan,"Washington, D.C. Office","1421 Longworth HOB, Washington, DC 20515",2022255261,2022253719
Ohio,OH,13,Tim Ryan,Warren Office,"197 West Market St, Warren, OH 44481",8008564152,3303730098
Ohio,OH,13,Tim Ryan,Akron Office,"1030 Tallmadge Ave, Akron, OH 44310",3306307311,3306307314
Ohio,OH,13,Tim Ryan,Youngstown Office,"241 West Federal St., Youngstown, OH 44503",3307400193,3307400182
Ohio,OH,14,Dave Joyce,"Washington, D.C. Office","1124 Longworth HOB, Washington, DC 20515",2022255731,2022253307
Ohio,OH,14,Dave Joyce,Painseville Office,"1 Victoria Place, Room 320 Painesville, OH 44077",4403523939,4403523622
Ohio,OH,14,Dave Joyce,Twinsburg Office,"Twinsburg Gov. Center, 10075 Ravenna Road, Twinsburg, OH 44087",3303574139,3304257071
Ohio,OH,15,Steve Stivers,"Washington, D.C. Office","1022 Longworth HOB,Washington, D.C. 20515",2022252015,2022253529
Ohio,OH,15,Steve Stivers,Central Ohio District Office,"3790 Municipal Way, Hilliard, OH 43026",6147714968,6147713990
Ohio,OH,15,Steve Stivers,Fairfield County Office,"123 South Broad Street, Suite 235,Lancaster, OH 43130",7406542654,7406542482
Ohio,OH,15,Steve Stivers,Clinton County Office,"69 N. South Street, Wilmington, OH 45177",9372837049,9372837052
Ohio,OH,16,Jim Renacci,"Washington, D.C. Office","328 Cannon House Building, Washington, DC 20515",2022253876,2022253059
Ohio,OH,16,Jim Renacci,Wadsworth Office,"1 Park Center Drive, Suite 302 Wadsworth, Ohio 44281",3303340040,3303340061
Ohio,OH,16,Jim Renacci,Parma Office,"7335 Ridge Road, Suite 2, Parma, OH 44129",4408826779,4408826560
Oklahoma,OK,1,Jim Bridenstine,"Washington, D.C. Office","216 Cannon House Building, Washington, DC 20515",2022252211,
Oklahoma,OK,1,Jim Bridenstine,Tulsa Office,"2448 E. 81st St., Suite 5150 Tulsa, OK 74137",9189353222,9189352716
Oklahoma,OK,2,Markwayne Mullin,"Washington, D.C. Office","1113 Longworth House Building, Washington, DC 20515",2022252701,2022253038
Oklahoma,OK,2,Markwayne Mullin,McAlester Office,"1 E. Choctaw, Suite 175 McAlester, OK 74501",9184235951,9184231940
Oklahoma,OK,2,Markwayne Mullin,Muskogee Office,"3109 Azalea Park Dr., Muskogee, OK 74401",9186872533,9186860128
Oklahoma,OK,3,Frank Lucas,Canadian County Office,"10952 NW Expressway, Suite B, Yukon, OK 73099",4053731958,4053732046
Oklahoma,OK,3,Frank Lucas,"Washington, D.C. Office","2405 Rayburn HOB, Washington, DC 20515",2022255565,2022258698
Oklahoma,OK,4,Tom Cole,"Washington, D.C. Office","2467 Rayburn HOB, Washington, DC 20515",2022256165,2022253512
Oklahoma,OK,4,Tom Cole,Ada Office,"100 E. 13th St, Suite 213, Ada, OK 74820",5804365375,5804365451
Oklahoma,OK,4,Tom Cole,Lawton Office,"711 SW D Ave. Suite 201, Lawton, OK 73501",5803572131,5803577477
Oklahoma,OK,4,Tom Cole,Norman Office,"2424 Springer Dr., Suite 201, Norman, OK 73069",4053296500,4053217369
Oklahoma,OK,5,Steve Russell,"Washington, D.C. Office","128 Cannon House Building, Washington, DC 20515",2022252132,2022261463
Oklahoma,OK,5,Steve Russell,Del City Office,"4600 SE 29th Suite 400, Del City, OK 73115",4056023074,4056023953
Oregon,OR,1,Suzanne Bonamici,"Washington, D.C. Office","439 Cannon HOB, Washington, DC 20515",2022250855,2022259497
Oregon,OR,1,Suzanne Bonamici,Oregon Office,"12725 SW Millikan Way, Suite 220, Beaverton, OR 97005",5034696010,5034696018
Oregon,OR,2,Greg Walden,"Washington, D.C. Office","2185 Rayburn House, Building Washington, DC 20515",2022256730,2022255774
Oregon,OR,2,Greg Walden,Medford Office,"14 N. Central Ave., Suite 112, Medford, OR 97501",5417764646,5417790204
Oregon,OR,2,Greg Walden,Bend Office,"1051 NW Bond St., Suite 400, Bend, OR 97701",5413894408,5413894452
Oregon,OR,2,Greg Walden,La Grande Office,"1211 Washington Avenue, La Grande, OR 97850",5416242400,
Oregon,OR,3,Earl Blumenauer,Portland Office,"911 N.E. 11th Ave, Suite 200, Portland, OR 97232",5032312300,5032305413
Oregon,OR,3,Earl Blumenauer,"Washington, D.C. Office","1111 Longworth House Building, Washington, DC 20515",2022254811,2022258941
Oregon,OR,4,Peter DeFazio,"Washington, D.C. Office","2134 Rayburn Building, Washington, DC 20515",2022256416,
Oregon,OR,4,Peter DeFazio,Coos Bay Office,"125 Central Ave, Suite 350, Coos Bay, OR 97420",5412692609,5412695760
Oregon,OR,4,Peter DeFazio,Eugene Office,"405 East 8th Ave. #2030, Eugene, OR 97401",5414656732,5414656458
Oregon,OR,4,Peter DeFazio,Roseburg Office,"612 S.E Jackson St, Room 9, Roseburg, OR 97470",5414403523,
Oregon,OR,5,Kurt Shrader,"Washington, D.C. Office","2431 Rayburn House Bldg, Washington, DC 20515",2022255711,2022255699
Oregon,OR,5,Kurt Shrader,Salem Office,"544 Ferry Street SE, Ste 2, Salem, OR 97301",5035889100,5035885517
Oregon,OR,5,Kurt Shrader,Oregon City Office,"621 High Street, Oregon City, OR 97045",5035571324,5035571981
Pennsylvania,PA,1,Robert Brady,"Washington, D.C. Office","102 Cannon HOB Washington, DC 20515",2022254731,2022250088
Pennsylvania,PA,1,Robert Brady,Delaware County Office,"1350 Edgmont Avenue, Suite 2575, Chester, PA 19013",6108747094,484816-0029
Pennsylvania,PA,1,Robert Brady,S. Broad Street Office,"1909 S. Broad Street, Philadelphia, PA 19148",2153894627,2153894636
Pennsylvania,PA,1,Robert Brady,E. Clearfield Street Office,"2637 E. Clearfield Street, Philadelphia, PA 19134",2675192252,2675192262
Pennsylvania,PA,1,Robert Brady,Memphis Street Office,"2630 Memphis St., Philadelphia, PA 19125",2154264616,2154267741
Pennsylvania,PA,2,Dwight Evans,"Washington, D.C. Office","2301 Rayburn HOB, Washington, DC 20515",2022254001,
Pennsylvania,PA,2,Dwight Evans,Philadelphia Office,"7174 Ogontz Avenue, Philadelphia, PA 19138",,
Pennsylvania,PA,3,Mike Kelly,Erie Office,"208 E. Bayfront Parkway, Suite 102, Erie, PA 16507",8144548190,8144548197
Pennsylvania,PA,4,Scott Perry,"Washington, D.C. Office","1207 Longworth House Building, Washington, DC 20515",2022255836,2022261000
Pennsylvania,PA,4,Scott Perry,Adams County District Office,"22 Chambersburg Street, Gettysburg, PA 17325",7173381919,7173346314
Pennsylvania,PA,4,Scott Perry,York County District Office,"2209 East Market Street, York, PA 17402",7176001919,7177575001
Pennsylvania,PA,4,Scott Perry,Cumberland/Dauphin Counties District Office,"730 North Front Street, Wormleysburg, PA 17043",7176359504,7176359861
Pennsylvania,PA,5,Glenn W Thompson,"Washington, D.C. Office","124 Cannon HOB, Washington, DC 20515",2022255121,2022255796
Pennsylvania,PA,5,Glenn W Thompson,Bellefonte Office,"3555 Benner Pike, Suite 101, Bellefonte, PA 16823",8143530215,8143530218
Pennsylvania,PA,5,Glenn W Thompson,Titusville Office,"127 West Spring Street, Suite C, Titusville, PA 16354",8148273985,8148277307
Pennsylvania,PA,6,Ryan Costello,Wyomissing Office,"840 North Park Road, Wyomissing, PA 19610",6103767630,6103767633
Pennsylvania,PA,6,Ryan Costello,West Chester Office,"21 West Market Street, Suite 105, West Chester, PA 19382",6106962982,6106962985
Pennsylvania,PA,6,Ryan Costello,"Washington, D.C. Office","427 Cannon House Building, Washington, DC 20515",2022254315,
Pennsylvania,PA,7,Pat Meehan,"Washington, D.C. Office","434 Cannon HOB, Washington, DC 20515",2022252011,2022260280
Pennsylvania,PA,7,Pat Meehan,Springfield Office,"940 West Sproul Road, Springfield, PA 19064",6106907323,6106907329
Pennsylvania,PA,8,Brian Fitzpatrick,"Washington, DC Office","514 Cannon House Office Building, Washington, DC 20515",2022254276,
Pennsylvania,PA,8,Brian Fitzpatrick,Langhorne Office,"1717 Langhorne-Newtown Rd., Suite 400, Langhorne, PA 19047",2155798102,2155798109
Pennsylvania,PA,9,Bill Shuster,Indiana Office,"827 Water Street #3, Indiana, PA 15701",7244630516,7244630518
Pennsylvania,PA,9,Bill Shuster,Chambersburg Office,"100 Lincoln Way East, Suite B, Chambersburg, PA 17201",7172648308,7172640269
Pennsylvania,PA,9,Bill Shuster,Hollidaysburg Office,"310 Penn Street, Suite 200, Hollidaysburg, PA 16648",8146966318,8146966726
Pennsylvania,PA,9,Bill Shuster,"Washington, D.C. Office","2268 Rayburn HOB, Washington, D.C. 20515",2022252431,2022252486
Pennsylvania,PA,10,Tom Marino,"Washington, D.C. Office","410 Cannon House Office Building, Washington, DC 20515",2022253731,2022259594
Pennsylvania,PA,10,Tom Marino,Hamlin Office,"543 Easton Turnpike, Suite 101, Lake Ariel, PA 18436",5706896024,5706896028
Pennsylvania,PA,10,Tom Marino,Selinsgrove Office,"713 Bridge Street, Room 29, Selinsgrove, PA 17870",5703749469,5703749589
Pennsylvania,PA,10,Tom Marino,Williamsport Office,"1020 Commerce Park Drive, Suite 1A, Williamsport, PA 17701",5703223961,5703223965
Pennsylvania,PA,11,Lou Barletta,"Washington, D.C. Office","115 Cannon HOB, Washington, DC 20515",2022256511,2022266250
Pennsylvania,PA,11,Lou Barletta,Carlisle Office,"59 West Louther Street, Carlisle, PA 17013",7172490190,7172180190
Pennsylvania,PA,11,Lou Barletta,Harrisburg Office,"4813 Jonestown Road, Suite 101, Harrisburg, PA 17109",7175257002,7176956794
Pennsylvania,PA,11,Lou Barletta,Hazleton Office,"1 South Church Street, Suite 100, Hazleton, PA 18201",5707510050,5707510054
Pennsylvania,PA,11,Lou Barletta,Sunbury Office,"106 Arch Street, Sunbury, PA 17801",5709887801,5709887805
Pennsylvania,PA,12,Keith Rothfus,"Washington, D.C. Office","1205 Longworth HOB, Washington, DC 20515",2022252065,2022255709
Pennsylvania,PA,12,Keith Rothfus,Beaver Office,"650 Corporation Street, Suite 304, Beaver, PA 15009",7243591626,4125932022
Pennsylvania,PA,12,Keith Rothfus,Johnstown Office,"110 Franklin Street, Suite 150, Cambria County Complex, Johnstown, PA 15901",8146193659,4125932022
Pennsylvania,PA,12,Keith Rothfus,Ross Township Office,"6000 Babcock Boulevard, Suite 104, Pittsburgh, PA 15237",4128371361,4125932022
Pennsylvania,PA,13,Brendan Boyle,Washington Dc Office,"118 Cannon House Office Building, Washington, DC 20515",2022256111,2022260611
Pennsylvania,PA,13,Brendan Boyle,Glenside Office,"115 E. Glenside Avenue, Ste 1, Glenside, PA 19038",2155176572,2152777225
Pennsylvania,PA,13,Brendan Boyle,Norristown Office,"101 E. Main St, Ste A, Norristown, PA 19401",6102708081,6102708084
Pennsylvania,PA,13,Brendan Boyle,Northeast Philadelphia Office,"The Towers, 2375 Woodward Street, Ste 105, Philadelphia, PA 19115",2153353355,2158563734
Pennsylvania,PA,13,Brendan Boyle,Olney Philadelphia Office,"One & Olney Shopping Center, 5675 N. Front Street, Ste 180, Philadelphia, PA 19120",2673355643,2674373886
Pennsylvania,PA,14,Mike Doyle,"Washington, D.C. Office","239 Cannon HOB, Washington, DC 20515",2022252135,2022253084
Pennsylvania,PA,14,Mike Doyle,Pittsburgh Office,"2637 East Carson Street, Pittsburgh, PA 15203",4123901499,4123902118
Pennsylvania,PA,14,Mike Doyle,Coraopolis Office,"1350 Fifth Avenue, Coraopolis, PA 15108",4122643460,
Pennsylvania,PA,14,Mike Doyle,McKeesport Office,"627 Lysle Boulevard, McKeesport, PA 15132",4126644049,4126644053
Pennsylvania,PA,14,Mike Doyle,Penn Hills Office,"11 Duff Road, Penn Hills, PA 15235",4122416055,4122416820
Pennsylvania,PA,15,Charles Dent,"Washington, D.C. Office","2211 Rayburn House Office Building, Washington, DC 20515",2022256411,2022260778
Pennsylvania,PA,15,Charles Dent,Lehigh Valley Office,"3900 Hamilton Boulevard, Suite 207, Allentown, PA  18103",6107703490,6107703498
Pennsylvania,PA,15,Charles Dent,Berks County Office,"61 N 3rd Street, Hamburg, PA 19526",6105624281,6105624352
Pennsylvania,PA,15,Charles Dent,Dauphin County Office,"250 W Chocolate Avenue, Suite 2, Hershey, PA 17033",7175333959,7175333979
Pennsylvania,PA,15,Charles Dent,Lebanon County Office,"342 W Main St (Front), Annville, PA 17003",7178671026,7178671540
Pennsylvania,PA,16,Lloyd Smucker,"Washington, DC Office","516 Cannon House Office Building, Washington, DC 20515",2022252411,
Pennsylvania,PA,16,Lloyd Smucker,Lancaster Office,"51 South Duke St, Suite 201, Lancaster, PA 17602",7173930667,
Pennsylvania,PA,17,Matthew Cartwright,"Washington, D.C. Office","1419 Longworth House Office Building, Washington, DC 20515",2022255546,2022260996
Pennsylvania,PA,17,Matthew Cartwright,Scranton District Office,"226 Wyoming Avenue, Scranton, PA 18503",5703411050,5703411055
Pennsylvania,PA,17,Matthew Cartwright,Easton District Office,"400 Northampton Street, Suite 307, Easton, PA 18042",4845460776,6102523257
Pennsylvania,PA,17,Matthew Cartwright,Pottsville District Office,"121 Progress Avenue, Suite 310, Pottsville, PA 17901",5706240140,5706222902
Pennsylvania,PA,17,Matthew Cartwright,Wilkes-Barre District Office,"20 North Pennsylvania Avenue, Suite 201, Wilkes-Barre, PA 18711",5703710317,
Pennsylvania,PA,18,Tim Murphy,"Washington, D.C. Office","2332 Rayburn HOB, Washington, DC 20515",2022252301,2022251844
Pennsylvania,PA,18,Tim Murphy,Mt. Lebanon Office,"504 Washington Road, Pittsburgh, PA 15228",4123445583,4124295092
Pennsylvania,PA,18,Tim Murphy,Greensburg Office,"2040 Frederickson Place, Greensburg, PA 15601",7248507312,7248507315
Puerto Rico,PR,0,Jenniffer GonzÃ¡lez-ColÃ³n ,"Washington, DC Office","1529 Longworth House Office Building, Washington, DC 20515",2022252615,2022252154
Puerto Rico,PR,0,Jenniffer GonzÃ¡lez-ColÃ³n ,San Juan Office,"P.O. Box 9023958, San Juan, PR 00902-3958",7877236333,7877296824
Rhode Island,RI,1,David Cicilline,"Washington, D.C. Office","2244 Rayburn HOB, Washington, DC 20515",2022254911,2022253290
Rhode Island,RI,1,David Cicilline,Pawtucket Office,"1070 Main Street, Suite 300, Pawtucket, RI 02860",4017295600,4017295608
Rhode Island,RI,2,Jim Langevin,"Washington, D.C. Office","B370 Rayburn HOB, Washington, DC 20515",2022252735,2022255976
Rhode Island,RI,2,Jim Langevin,Rhode Island Office,"300 Centerville Rd, Suite 200 South, Warwick, RI 02886",4017329400,4017372982
South Carolina,SC,1,Mark Sanford,"Washington, D.C. Office","2201 Rayburn House Building, Washington, DC 20515-4001",2022253176,
South Carolina,SC,1,Mark Sanford,Mount Pleasant Office,"530 Johnnie Dodds Boulevard, Suite 201, Mount Pleasant, SC 29464-3083",8433527572,8433527620
South Carolina,SC,1,Mark Sanford,Beaufort Office,"710 Boundary Street, Suite 1D, P.O. Box 1538, Beaufort, SC 29902",8435212530,8435212535
South Carolina,SC,2,Joe Wilson,Aiken/Barnwell Office,"1930 University Parkway, Suite 1600, Aiken, SC 29801",8036426416,8036426418
South Carolina,SC,2,Joe Wilson,The Midlands Office,"1700 Sunset Blvd (US 378), Suite 1, West Columbia, SC 29169",8039390041,8039390078
South Carolina,SC,2,Joe Wilson,"Washington, D.C. Office","2229 Rayburn House Building, Washington, DC 20515",2022252452,2022252455
South Carolina,SC,3,Jeff Duncan,"Washington, D.C. Office","106 Cannon HOB, Washington, DC 20515",2022255301,2022253216
South Carolina,SC,3,Jeff Duncan,Anderson Office,"303 West Beltline Blvd., Anderson, SC 29625",8642247401,8642257049
South Carolina,SC,3,Jeff Duncan,Laurens Office,"200 Courthouse Public Square (PO Box 471), Laurens, SC 29360",8646811028,8646811030
South Carolina,SC,4,Trey Gowdy,"Washington, D.C. Office","1404 Longworth HOB, Washington, DC 20515",2022256030,2022261177
South Carolina,SC,4,Trey Gowdy,Greenville Office,"104 South Main St., Greenville, SC 29601",8642410175,8642410982
South Carolina,SC,4,Trey Gowdy,Spartanburg Office,"101 West St. John St., Spartanburg, SC 29306",8645833264,8645833926
South Carolina,SC,5,Mick Mulvaney,"Washington, D.C. Office","2419 Rayburn HOB, Washington, DC 20515",2022255501,2022250464
South Carolina,SC,5,Mick Mulvaney,Gaffney Office,"110 Railroad Avenue, Gaffney, SC 29340",8642066004,8642066005
South Carolina,SC,5,Mick Mulvaney,Rock Hill Office,"1456 Ebenezer Rd., Rock Hill, SC 29732",8033271114,8033274330
South Carolina,SC,5,Mick Mulvaney,Sumter Office,"531-A Oxford Drive, Sumter, SC 29150",8037740186,8037740188
South Carolina,SC,6,James E. Clyburn,"Washington, D.C. Office","242 Cannon House Building, Washington, DC 20515",2022253315,2022252313
South Carolina,SC,6,James E. Clyburn,Kingstree Office,"130 W. Main Street, Kingstree, S.C. 29556",8433551211,8433551232
South Carolina,SC,6,James E. Clyburn,Columbia Office,"1225 Lady Street, Suite 200, Columbia, SC 29201",8037991100,8037999060
South Carolina,SC,6,James E. Clyburn,Santee Office,"176 Brooks Blvd., Santee, SC 29142",8038544700,8038544900
South Carolina,SC,7,Tom Rice,"Washington, D.C. Office","223 Cannon House Building, Washington, DC 20515",2022259895,2022259690
South Carolina,SC,7,Tom Rice,Grand Strand Office,"2411 N. Oak Street, Suite 405, Myrtle Beach, SC 29577",8434456459,8434456418
South Carolina,SC,7,Tom Rice,Pee Dee Office,"1831 West Evans Street, Suite 300, Florence, SC 29501",8436799781,8436799783
South Dakota,SD,0,Kristi Noem,"Washington, D.C. Office","2422 Rayburn House Building, Washington, DC 20515",2022252801,2022255823
South Dakota,SD,0,Kristi Noem,Sioux Falls Office,"300 N. Dakota Avenue, Suite 314, Sioux Falls, SD 57104",6052752868,6052752875
South Dakota,SD,0,Kristi Noem,Rapid City Office,"2525 West Main Street, Suite 310, Rapid City, SD 57702",6057914673,6057914679
South Dakota,SD,0,Kristi Noem,Watertown Office,"818 S. Broadway, Suite 113, Watertown, SD 57201",6058782868,6058782871
South Dakota,SD,0,Kristi Noem,Aberdeen/Pierre Office,,6058782868,
Tennessee,TN,1,Phil Roe,"Washington, D.C. Office","407 Cannon House Office Bldg, Washington, DC 20515",2022256356,2022255714
Tennessee,TN,1,Phil Roe,Kingsport Office,"205 Revere Street, Kingsport, TN 37660",4232478161,4232470119
Tennessee,TN,1,Phil Roe,Morristown Office,"1609 Walters State CC Drive, Suite 4, Morristown, TN 37813",4232541400,4232541403
Tennessee,TN,2,"John J. Duncan, Jr.","Washington, D.C. Office","2207 Rayburn HOB, Washington, DC 20515",2022255435,2022256444
Tennessee,TN,2,"John J. Duncan, Jr.",Maryville Office,"331 Court Street, Maryville, TN 37804",8659845464,8659840521
Tennessee,TN,2,"John J. Duncan, Jr.",Knoxville Office,"800 Market Street, Suite 110, Knoxville, TN 37902",8655233772,8655440728
Tennessee,TN,3,Chuck Fleischmann,"Washington, D.C. Office","230 Cannon HOB, Washington, DC 20515",2022253271,2022253494
Tennessee,TN,3,Chuck Fleischmann,Athens Office,"6 East Madison Avenue, Athens, TN 37303",4237454671,4237456025
Tennessee,TN,3,Chuck Fleischmann,Chattanooga Office,"900 Georgia Avenue, Suite 126, Chattanooga, TN 37402",4237562342,4237566613
Tennessee,TN,3,Chuck Fleischmann,Oak Ridge Office,"200 Administration Road, Suite 100, Oak Ridge, TN 37830",8655761976,8655763221
Tennessee,TN,4,Scott DesJarlais,"Washington, D.C. Office","413 Cannon HOB, Washington, DC 20515",2022256831,2022265172
Tennessee,TN,4,Scott DesJarlais,Cleveland Office,"301 Keith St., Suite 212, Cleveland, TN 37311",4234727500,4234727800
